<<<<<<< HEAD
(0,0): 15-143-117
(0,1): 54-145-115
(0,2): 83-74-83
(0,3): 114-56-69
(0,4): 104-73-84
(0,5): 117-68-82
(0,6): 109-146-112
(0,7): 125-65-78
(0,8): 112-70-83
(0,9): 141-50-68
(0,10): 112-71-85
(0,11): 148-46-66
(0,12): 112-151-108
(0,13): 151-44-65
(0,14): 122-63-79
(0,15): 146-50-68
(0,16): 124-65-79
(0,17): 150-51-67
(0,18): 119-72-82
(0,19): 151-51-62
(0,20): 114-141-114
(0,21): 148-54-66
(0,22): 114-73-83
(0,23): 150-50-63
(0,24): 119-70-80
(0,25): 151-50-62
(0,26): 119-71-80
(0,27): 153-51-62
(0,28): 120-72-81
(0,29): 151-53-65
(0,30): 120-70-80
(0,31): 151-51-63
(0,32): 114-143-122
(0,33): 148-53-62
(0,34): 114-142-120
(0,35): 128-142-124
(0,36): 115-74-82
(0,37): 140-57-69
(0,38): 115-141-115
(0,39): 141-58-67
(0,40): 119-143-121
(0,41): 127-145-123
(0,42): 117-144-121
(0,43): 145-54-66
(0,44): 117-74-82
(0,45): 150-52-63
(0,46): 115-74-82
(0,47): 148-52-63
(0,48): 114-73-82
(0,49): 141-54-66
(0,50): 114-142-122
(0,51): 120-142-125
(0,52): 107-142-121
(0,53): 122-70-78
(0,54): 114-142-122
(0,55): 119-144-124
(0,56): 114-142-122
(0,57): 124-73-80
(0,58): 111-139-119
(0,59): 138-56-66
(0,60): 111-141-121
(0,61): 122-71-80
(0,62): 111-73-81
(0,63): 117-73-80
(0,64): 109-145-121
(0,65): 120-67-78
(0,66): 106-142-118
(0,67): 124-64-73
(0,68): 106-74-82
(0,69): 117-72-81
(0,70): 98-142-120
(0,71): 117-141-126
(0,72): 106-142-123
(0,73): 119-72-79
(0,74): 114-142-120
(0,75): 124-67-76
(0,76): 114-142-120
(0,77): 120-70-78
(0,78): 114-143-122
(0,79): 115-144-124
(0,80): 114-142-122
(0,81): 120-70-78
(0,82): 114-141-120
(0,83): 122-68-77
(0,84): 114-142-118
(0,85): 120-71-82
(0,86): 114-142-117
(0,87): 124-69-77
(0,88): 114-141-120
(0,89): 125-69-77
(0,90): 114-141-120
(0,91): 125-69-77
(0,92): 114-141-120
(0,93): 124-70-78
(0,94): 114-141-121
(0,95): 122-70-78
(0,96): 114-141-121
(0,97): 122-69-77
(0,98): 112-141-121
(0,99): 120-70-78
(0,100): 111-141-121
(0,101): 119-72-79
(0,102): 111-141-121
(0,103): 119-71-78
(0,104): 109-140-120
(0,105): 117-72-79
(0,106): 109-140-120
(0,107): 115-72-79
(0,108): 107-140-121
(0,109): 114-73-79
(0,110): 106-139-121
(0,111): 112-73-79
(0,112): 104-138-121
(0,113): 109-75-81
(0,114): 101-138-120
(0,115): 106-74-80
(0,116): 96-137-118
(0,117): 96-137-118
(0,118): 81-137-114
(0,119): 91-136-117
(0,120): 75-135-114
(0,121): 81-134-115
(0,122): 65-135-111
(0,123): 73-134-115
(0,124): 62-136-115
(0,125): 63-135-118
(0,126): 44-72-76
(0,127): 23-129-125
(1,0): 54-145-115
(1,1): 96-141-114
(1,2): 127-142-117
(1,3): 150-142-115
(1,4): 141-145-115
(1,5): 148-143-112
(1,6): 146-148-113
(1,7): 156-147-114
(1,8): 151-148-116
